Sacrifice in the Service,Harold G. Hillam,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-3020-elder-harold-g-hillam-64k-eng.mp3?download=true
“I Will Go”,H. David Burton,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-3030-bishop-h-david-burton-64k-eng.mp3?download=true
Acting for Ourselves and Not Being Acted Upon,James E. Faust,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-3040-president-james-e-faust-64k-eng.mp3?download=true
Who Honors God, God Honors,Thomas S. Monson,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-3050-president-thomas-s-monson-64k-eng.mp3?download=true
Of Missions, Temples, and Stewardship,Gordon B. Hinckley,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-3060-president-gordon-b-hinckley-64k-eng.mp3?download=true
Patience—A Heavenly Virtue,Thomas S. Monson,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-4010-president-thomas-s-monson-64k-eng.mp3?download=true
Priesthood Blessings,James E. Faust,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-4020-president-james-e-faust-64k-eng.mp3?download=true
Our Message to the World,Robert E. Wells,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-4030-elder-robert-e-wells-64k-eng.mp3?download=true
“This Do in Remembrance of Me”,Jeffrey R. Holland,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-4040-elder-jeffrey-r-holland-64k-eng.mp3?download=true
Stay the Course—Keep the Faith,Gordon B. Hinckley,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-4050-president-gordon-b-hinckley-64k-eng.mp3?download=true
Seek First the Kingdom of God,David B. Haight,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5010-elder-david-b-haight-64k-eng.mp3?download=true
Windows of Light and Truth,Joseph B. Wirthlin,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5020-elder-joseph-b-wirthlin-64k-eng.mp3?download=true
Eternal Laws of Happiness,Lynn A. Mickelsen,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5030-elder-lynn-a-mickelsen-64k-eng.mp3?download=true
Touch the Hearts of the Children,Anne G. Wirthlin,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5040-anne-g-wirthlin-64k-eng.mp3?download=true
“Lord, to Whom Shall We Go?”,Hans B. Ringger,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5050-elder-hans-b-ringger-64k-eng.mp3?download=true
A Strategy for War,Durrel A. Woolsey,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5060-elder-durrel-a-woolsey-64k-eng.mp3?download=true
Perfection Pending,Russell M. Nelson,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5070-elder-russell-m-nelson-64k-eng.mp3?download=true
The Fabric of Faith and Testimony,Gordon B. Hinckley,October 1995,https://media2.ldscdn.org/assets/general-conference/october-1995-general-conference/1995-10-5080-president-gordon-b-hinckley-64k-eng.mp3?download=true
Relief Society: A Balm in Gilead,Elaine L. Jack,October 1995,https://media2.ldscdn.org/assets/general-relief-society-meeting/1995-general-relief-society-meeting/1995-09-0010-elaine-l-jack-64k-eng.mp3?download=true
A Living Network,Chieko N. Okazaki,October 1995,None
What Is Relief Society For?,Aileen H. Clyde,October 1995,https://media2.ldscdn.org/assets/general-relief-society-meeting/1995-general-relief-society-meeting/1995-09-0030-aileen-h-clyde-64k-eng.mp3?download=true
Stand Strong against the Wiles of the World,Gordon B. Hinckley,October 1995,https://media2.ldscdn.org/assets/general-relief-society-meeting/1995-general-relief-society-meeting/1995-09-0040-president-gordon-b-hinckley-64k-eng.mp3?download=true
The Family: A Proclamation to the World,Gordon B. Hinckley,October 1995,https://media2.ldscdn.org/assets/general-relief-society-meeting/1995-general-relief-society-meeting/1995-09-0050-the-family-a-proclamation-to-the-world-64k-eng.mp3?download=true
The Prophetic Voice,James E. Faust,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-1010-president-james-e-faust-64k-eng.mp3?download=true
“Ye May Know”,Keith B. McMullin,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-1020-bishop-keith-b-mcmullin-64k-eng.mp3?download=true
The Sabbath Day and Sunday Shopping,Earl C. Tingey,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-1030-elder-earl-c-tingey-64k-eng.mp3?download=true
Baskets and Bottles,Chieko N. Okazaki,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-1040-chieko-n-okazaki-64k-eng.mp3?download=true
“Thou Shalt Have No Other Gods”,Russell M. Nelson,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-1050-elder-russell-m-nelson-64k-eng.mp3?download=true
The Word of Wisdom: The Principle and the Promises,Boyd K. Packer,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-1060-president-boyd-k-packer-64k-eng.mp3?download=true
The Sustaining of Church Officers,James E. Faust,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2010-the-sustaining-of-church-officers-64k-eng.mp3?download=true
The Church Audit Committee Report,Ted E. Davis,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2020-the-church-audit-committee-report-64k-eng.mp3?download=true
Statistical Report 1995,F. Michael Watson,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2030-statistical-report-1995-64k-eng.mp3?download=true
This Work Is True,David B. Haight,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2040-elder-david-b-haight-64k-eng.mp3?download=true
Finding Joy in Life,Richard G. Scott,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2050-elder-richard-g-scott-64k-eng.mp3?download=true
Commitment,F. Burton Howard,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2060-elder-f-burton-howard-64k-eng.mp3?download=true
A Handful of Meal and a Little Oil,Jeffrey R. Holland,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2070-elder-jeffrey-r-holland-64k-eng.mp3?download=true
Faith of Our Fathers,Joseph B. Wirthlin,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-2080-elder-joseph-b-wirthlin-64k-eng.mp3?download=true
“If Thou Wilt Enter into Life, Keep the Commandments”,Robert D. Hales,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-3010-elder-robert-d-hales-64k-eng.mp3?download=true
Spiritual Shepherds,W. Eugene Hansen,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-3020-elder-w-eugene-hansen-64k-eng.mp3?download=true
What I Want My Son to Know before He Leaves on His Mission,James E. Faust,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-3030-president-james-e-faust-64k-eng.mp3?download=true
Duty Calls,Thomas S. Monson,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-3040-president-thomas-s-monson-64k-eng.mp3?download=true
“Be Ye Clean”,Gordon B. Hinckley,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-3050-president-gordon-b-hinckley-64k-eng.mp3?download=true
The Way of the Master,Thomas S. Monson,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-4010-president-thomas-s-monson-64k-eng.mp3?download=true
Sacrament of the Lord’s Supper,L. Tom Perry,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-4020-elder-l-tom-perry-64k-eng.mp3?download=true
Stay on the True Course,Carlos E. Asay,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-4030-elder-carlos-e-asay-64k-eng.mp3?download=true
A Legacy of Testimony,Henry B. Eyring,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-4040-elder-henry-b-eyring-64k-eng.mp3?download=true
This Glorious Easter Morn,Gordon B. Hinckley,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-4050-president-gordon-b-hinckley-64k-eng.mp3?download=true
“Becometh As a Child”,Neal A. Maxwell,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5010-elder-neal-a-maxwell-64k-eng.mp3?download=true
Joseph, the Man and the Prophet,Dallin H. Oaks,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5020-elder-dallin-h-oaks-64k-eng.mp3?download=true
Conversion and Commitment,W. Mack Lawrence,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5030-elder-w-mack-lawrence-64k-eng.mp3?download=true
Temptation,Rulon G. Craven,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5040-elder-rulon-g-craven-64k-eng.mp3?download=true
Remember How Thou Hast Received and Heard,Susan L. Warner,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5050-susan-l-warner-64k-eng.mp3?download=true
Feasting at the Lord’s Table,M. Russell Ballard,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5060-elder-m-russell-ballard-64k-eng.mp3?download=true
“Remember … Thy Church, O Lord”,Gordon B. Hinckley,April 1996,https://media2.ldscdn.org/assets/general-conference/april-1996-general-conference/1996-04-5070-president-gordon-b-hinckley-64k-eng.mp3?download=true
Sustaining the Living Prophets,Janette Hales Beckham,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0010-janette-hales-beckham-64k-eng.mp3?download=true
Listening with New Ears,Virginia H. Pearce,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0020-virginia-h-pearce-64k-eng.mp3?download=true
Facing Trials with Optimism,Anne Marie Rose,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0030-anne-marie-rose-64k-eng.mp3?download=true
My Prayers Were Answered,Kirstin Boyer,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0040-kirstin-boyer-64k-eng.mp3?download=true
He Has Given Me a Prophet,Anne Prescott,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0050-anne-prescott-64k-eng.mp3?download=true
An Anchor for Eternity—and Today,Bonnie D. Parkin,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0060-bonnie-d-parkin-64k-eng.mp3?download=true
Stand True and Faithful,Gordon B. Hinckley,April 1996,https://media2.ldscdn.org/assets/general-young-women-meeting/1996-general-young-women-meeting/1996-03-0070-president-gordon-b-hinckley-64k-eng.mp3?download=true
Listen by the Power of the Spirit,Gordon B. Hinckley,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-1010-president-gordon-b-hinckley-64k-eng.mp3?download=true
The Twelve Apostles,Boyd K. Packer,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-1020-president-boyd-k-packer-64k-eng.mp3?download=true
The Spirit of Prophecy,L. Aldin Porter,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-1030-elder-l-aldin-porter-64k-eng.mp3?download=true
The Ordinary Classroom—a Powerful Place for Steady and Continued Growth,Virginia H. Pearce,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-1040-virginia-h-pearce-64k-eng.mp3?download=true
Prophets Are Inspired,David B. Haight,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-1050-elder-david-b-haight-64k-eng.mp3?download=true
Christ at Bethesda’s Pool,Thomas S. Monson,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-1060-president-thomas-s-monson-64k-eng.mp3?download=true
The Sustaining of Church Officers,Thomas S. Monson,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2010-the-sustaining-of-church-officers-64k-eng.mp3?download=true
“According to the Desire of [Our] Hearts”,Neal A. Maxwell,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2020-elder-neal-a-maxwell-64k-eng.mp3?download=true
Faith in Every Footstep,M. Russell Ballard,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2030-elder-m-russell-ballard-64k-eng.mp3?download=true
Covenant Marriage,Bruce C. Hafen,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2040-elder-bruce-c-hafen-64k-eng.mp3?download=true
Rejoice!,Quentin L. Cook,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2050-elder-quentin-l-cook-64k-eng.mp3?download=true
Witnesses for God,Henry B. Eyring,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2060-elder-henry-b-eyring-64k-eng.mp3?download=true
The Atonement,Russell M. Nelson,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-2070-elder-russell-m-nelson-64k-eng.mp3?download=true
“Run and Not Be Weary”,L. Tom Perry,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-3010-elder-l-tom-perry-64k-eng.mp3?download=true
The Savior Is Counting on You,Joe J. Christensen,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-3020-elder-joe-j-christensen-64k-eng.mp3?download=true
Honesty—a Moral Compass,James E. Faust,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-3030-president-james-e-faust-64k-eng.mp3?download=true
“Be Thou an Example”,Thomas S. Monson,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-3040-president-thomas-s-monson-64k-eng.mp3?download=true
“This Thing Was Not Done in a Corner”,Gordon B. Hinckley,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-3050-president-gordon-b-hinckley-64k-eng.mp3?download=true
“Woman, Why Weepest Thou?”,James E. Faust,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-4010-president-james-e-faust-64k-eng.mp3?download=true
“Always Have His Spirit”,Dallin H. Oaks,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-4020-elder-dallin-h-oaks-64k-eng.mp3?download=true
“We Care Enough to Send Our Very Best”,Richard C. Edgley,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-4030-bishop-richard-c-edgley-64k-eng.mp3?download=true
The Eternal Family,Robert D. Hales,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-4040-elder-robert-d-hales-64k-eng.mp3?download=true
Women of the Church,Gordon B. Hinckley,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-4050-president-gordon-b-hinckley-64k-eng.mp3?download=true
Christians in Belief and Action,Joseph B. Wirthlin,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5010-elder-joseph-b-wirthlin-64k-eng.mp3?download=true
The Joy of Living the Great Plan of Happiness,Richard G. Scott,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5020-elder-richard-g-scott-64k-eng.mp3?download=true
“Partakers of the Glories”,Elaine L. Jack,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5030-elaine-l-jack-64k-eng.mp3?download=true
Listening to the Voice of the Lord,Francisco J. Viñas,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5040-elder-francisco-j-vinas-64k-eng.mp3?download=true
“Behold Your Little Ones”,W. Rolfe Kerr,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5050-elder-wm-rolfe-kerr-64k-eng.mp3?download=true
“The Peaceable Things of the Kingdom”,Jeffrey R. Holland,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5060-elder-jeffrey-r-holland-64k-eng.mp3?download=true
“Reach with a Rescuing Hand”,Gordon B. Hinckley,October 1996,https://media2.ldscdn.org/assets/general-conference/october-1996-general-conference/1996-10-5070-president-gordon-b-hinckley-64k-eng.mp3?download=true
Confirmed in Faith,Aileen H. Clyde,October 1996,https://media2.ldscdn.org/assets/general-relief-society-meeting/1996-general-relief-society-meeting/1996-09-0010-aileen-h-clyde-64k-eng.mp3?download=true
Raised in Hope,Chieko N. Okazaki,October 1996,https://media2.ldscdn.org/assets/general-relief-society-meeting/1996-general-relief-society-meeting/1996-09-0020-chieko-n-okazaki-64k-eng.mp3?download=true
Strengthened in Charity,Elaine L. Jack,October 1996,https://media2.ldscdn.org/assets/general-relief-society-meeting/1996-general-relief-society-meeting/1996-09-0030-elaine-l-jack-64k-eng.mp3?download=true
The Grand Key-Words for the Relief Society,James E. Faust,October 1996,https://media2.ldscdn.org/assets/general-relief-society-meeting/1996-general-relief-society-meeting/1996-09-0040-president-james-e-faust-64k-eng.mp3?download=true
May We Be Faithful and True,Gordon B. Hinckley,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1010-president-gordon-b-hinckley-64k-eng.mp3?download=true
The Sustaining of Church Officers,Thomas S. Monson,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1020-the-sustaining-of-church-officers-64k-eng.mp3?download=true
Washed Clean,Boyd K. Packer,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1030-president-boyd-k-packer-64k-eng.mp3?download=true
“From Whom All Blessings Flow”,Neal A. Maxwell,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1040-elder-neal-a-maxwell-64k-eng.mp3?download=true
Caring for the Souls of Children,Patricia P. Pinegar,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1050-patricia-p-pinegar-64k-eng.mp3?download=true
“True to the Truth”,Joseph B. Wirthlin,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1060-elder-joseph-b-wirthlin-64k-eng.mp3?download=true
Eternity Lies before Us,James E. Faust,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-1070-president-james-e-faust-64k-eng.mp3?download=true
The Church Audit Committee Report,Ted E. Davis,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2010-the-church-audit-committee-report-64k-eng.mp3?download=true
Statistical Report 1996,F. Michael Watson,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2020-statistical-report-1996-64k-eng.mp3?download=true
“Bishop, Help!”,Dallin H. Oaks,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2030-elder-dallin-h-oaks-64k-eng.mp3?download=true
Finding Safety in Counsel,Henry B. Eyring,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2040-elder-henry-b-eyring-64k-eng.mp3?download=true
A Holy Calling,Monte J. Brough,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2050-elder-monte-j-brough-64k-eng.mp3?download=true
As Good As Our Bond,Sheldon F. Child,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2060-elder-sheldon-f-child-64k-eng.mp3?download=true
His Peace,Dennis E. Simmons,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2070-elder-dennis-e-simmons-64k-eng.mp3?download=true
Gratitude,Jerald L. Taylor,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2080-elder-jerald-l-taylor-64k-eng.mp3?download=true
“Because She Is a Mother”,Jeffrey R. Holland,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-2090-elder-jeffrey-r-holland-64k-eng.mp3?download=true
The Basics Have Not Changed,David B. Haight,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-3010-elder-david-b-haight-64k-eng.mp3?download=true
“In His Strength I Can Do All Things”,Jack H Goaslind Jr.,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-3020-elder-jack-h-goaslind-64k-eng.mp3?download=true
Power of the Priesthood,James E. Faust,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-3030-president-james-e-faust-64k-eng.mp3?download=true
They Will Come,Thomas S. Monson,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-3040-president-thomas-s-monson-64k-eng.mp3?download=true
Converts and Young Men,Gordon B. Hinckley,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-3050-president-gordon-b-hinckley-64k-eng.mp3?download=true
They Showed the Way,Thomas S. Monson,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-4010-president-thomas-s-monson-64k-eng.mp3?download=true
Jesus Christ, Our Redeemer,Richard G. Scott,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-4020-elder-richard-g-scott-64k-eng.mp3?download=true
“You Have Nothing to Fear from the Journey”,M. Russell Ballard,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-4030-elder-m-russell-ballard-64k-eng.mp3?download=true
Faith in Every Footstep: The Epic Pioneer Journey,“True to the Faith”,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-4040-president-gordon-b-hinckley-president-thomas-s-monson-president-james-e-faust-64k-eng.mp3?download=true
“True to the Faith”,Gordon B. Hinckley,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-4050-president-gordon-b-hinckley-64k-eng.mp3?download=true
“That Spirit Which Leadeth to Do Good”,L. Tom Perry,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5010-elder-l-tom-perry-64k-eng.mp3?download=true
Endure and Be Lifted Up,Russell M. Nelson,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5020-elder-russell-m-nelson-64k-eng.mp3?download=true
“A Small Stone”,Elaine L. Jack,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5030-elaine-l-jack-64k-eng.mp3?download=true
“Go, and Do Thou Likewise”,H. David Burton,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5040-bishop-h-david-burton-64k-eng.mp3?download=true
“Pray unto the Father in My Name”,L. Edward Brown,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5050-elder-l-edward-brown-64k-eng.mp3?download=true
“When Thou Art Converted, Strengthen Thy Brethren”,Robert D. Hales,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5060-elder-robert-d-hales-64k-eng.mp3?download=true
Our Testimony to the World,Gordon B. Hinckley,April 1997,https://media2.ldscdn.org/assets/general-conference/april-1997-general-conference/1997-04-5070-president-gordon-b-hinckley-64k-eng.mp3?download=true
Finding Faith in Every Footstep,Bonnie D. Parkin,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0010-bonnie-d-parkin-64k-eng.mp3?download=true
Keep Walking, and Give Time a Chance,Virginia H. Pearce,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0020-virginia-h-pearce-64k-eng.mp3?download=true
Friends Standing Together,Kristin Banner,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0030-kristin-banner-64k-eng.mp3?download=true
A Righteous Choice,Fono Lavatai,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0040-fono-lavatai-64k-eng.mp3?download=true
Draw Nearer to Christ,Alejandra Hernández,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0050-alejandra-hernandez-64k-eng.mp3?download=true
Modern Pioneers,Janette Hales Beckham,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0060-janette-hales-beckham-64k-eng.mp3?download=true
Pioneers All,Thomas S. Monson,April 1997,https://media2.ldscdn.org/assets/general-young-women-meeting/1997-general-young-women-meeting/1997-03-0070-president-thomas-s-monson-64k-eng.mp3?download=true
Drawing Nearer to the Lord,Gordon B. Hinckley,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1010-president-gordon-b-hinckley-64k-eng.mp3?download=true
Called to Serve,Boyd K. Packer,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1020-president-boyd-k-packer-64k-eng.mp3?download=true
Four Absolute Truths Provide an Unfailing Moral Compass,Richard B. Wirthlin,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1030-elder-richard-b-wirthlin-64k-eng.mp3?download=true
Care for New Converts,Carl B. Pratt,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1040-elder-carl-b-pratt-64k-eng.mp3?download=true
Pioneer Shoes through the Ages,Mary Ellen W. Smoot,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1050-mary-ellen-smoot-64k-eng.mp3?download=true
Spiritual Capacity,Russell M. Nelson,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1060-elder-russell-m-nelson-64k-eng.mp3?download=true
Teach the Children,Thomas S. Monson,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-1070-president-thomas-s-monson-64k-eng.mp3?download=true
The Sustaining of Church Officers,James E. Faust,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2010-the-sustaining-of-church-officers-64k-eng.mp3?download=true
“Apply the Atoning Blood of Christ”,Neal A. Maxwell,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2020-elder-neal-a-maxwell-64k-eng.mp3?download=true
In Remembrance of Jesus,Robert D. Hales,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2030-elder-robert-d-hales-64k-eng.mp3?download=true
The Lord Blesses His Children through Patriarchal Blessings,Richard D. Allred,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2040-elder-richard-d-allred-64k-eng.mp3?download=true
The Home: A Refuge and Sanctuary,Eran A. Call,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2050-elder-eran-a-call-64k-eng.mp3?download=true
A Celestial Connection to Your Teenage Years,Richard J. Maynes,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2060-elder-richard-j-maynes-64k-eng.mp3?download=true
Valued Companions,Joseph B. Wirthlin,October 1997,https://media2.ldscdn.org/assets/general-conference/october-1997-general-conference/1997-10-2070-elder-joseph-b-wirthlin-64k-eng.mp3?download=true
